group,lever,direction,lever_change_pct,margin_gain,normalised_margin_gain_per_10pct
Japanese,h_A,decrease,-5.000000000000004,-4.505294553007843,-9.010589106015678
Japanese,h_A,decrease,-9.999999999999998,-9.27369790875673,-9.273697908756732
Japanese,beta,decrease,-5.000000000000004,-76.79263007104237,-153.5852601420846
Japanese,beta,decrease,-9.999999999999998,-156.24014860327225,-156.24014860327227
Japanese,h_D,decrease,-5.000000000000004,-83.46323255169773,-166.92646510339532
Japanese,h_D,decrease,-9.999999999999998,-169.90279147318506,-169.9027914731851
Japanese,alpha,increase,19.999999999999996,-755.130021930614,-377.56501096530707
Japanese,alpha,increase,10.000000000000009,-384.20996745340744,-384.2099674534071
Japanese,alpha,increase,5.000000000000004,-193.8104676661278,-387.62093533225527
Japanese,d,increase,19.999999999999996,-4757.96155671353,-2378.9807783567653
Japanese,d,increase,10.000000000000009,-2599.5824093994925,-2599.58240939949
Japanese,d,increase,5.000000000000004,-1363.0963897919828,-2726.1927795839633
Other Civilizations,d,decrease,-9.999999999999998,6723.138610192938,6723.13861019294
Other Civilizations,d,decrease,-5.000000000000004,3175.37999551135,6350.7599910226945
Other Civilizations,alpha,decrease,-9.999999999999998,890.5496841466957,890.5496841466959
Other Civilizations,alpha,decrease,-5.000000000000004,440.04164772601507,880.0832954520293
Other Civilizations,beta,increase,5.000000000000004,225.71851386512571,451.43702773025103
Other Civilizations,h_D,increase,5.000000000000004,221.71335630597605,443.4267126119517
Other Civilizations,beta,increase,10.000000000000009,442.0096704851894,442.009670485189
Other Civilizations,h_D,increase,10.000000000000009,434.91677238109696,434.91677238109656
Other Civilizations,beta,increase,19.999999999999996,848.6370029012833,424.31850145064175
Other Civilizations,h_D,increase,19.999999999999996,837.6811449483575,418.8405724741789
Other Civilizations,h_A,increase,5.000000000000004,18.442969889380038,36.88593977876004
Other Civilizations,h_A,increase,10.000000000000009,35.89361875336908,35.893618753369054
Other Civilizations,h_A,increase,19.999999999999996,68.12194711077609,34.06097355538805
Other Civilizations,p_D,decrease,-5.000000000000004,2.9103830456733704e-11,5.8207660913467356e-11
Other Civilizations,p_A,decrease,-5.000000000000004,2.1827872842550278e-11,4.3655745685100517e-11
Other Civilizations,p_D,decrease,-9.999999999999998,2.9103830456733704e-11,2.910383045673371e-11
Other Civilizations,p_D,increase,5.000000000000004,1.4551915228366852e-11,2.9103830456733678e-11
Other Civilizations,p_D,increase,19.999999999999996,2.9103830456733704e-11,1.4551915228366855e-11
Other Civilizations,p_A,decrease,-9.999999999999998,7.275957614183426e-12,7.275957614183428e-12
Other Civilizations,p_A,increase,19.999999999999996,1.4551915228366852e-11,7.275957614183428e-12
Other Civilizations,p_D,increase,10.000000000000009,0.0,0.0
Other Civilizations,p_A,increase,10.000000000000009,0.0,0.0
Other Civilizations,p_A,increase,5.000000000000004,-1.4551915228366852e-11,-2.9103830456733678e-11
Other Civilizations,h_A,decrease,-5.000000000000004,-19.522409528741264,-39.04481905748249
Other Civilizations,h_A,decrease,-9.999999999999998,-40.2218825861637,-40.22188258616371
Other Civilizations,h_D,decrease,-5.000000000000004,-230.7431789584807,-461.486357916961
Other Civilizations,h_D,decrease,-9.999999999999998,-471.0792902442772,-471.07929024427733
Other Civilizations,beta,decrease,-5.000000000000004,-235.79513090796536,-471.5902618159303
Other Civilizations,beta,decrease,-9.999999999999998,-482.3778558831982,-482.3778558831983
Other Civilizations,alpha,increase,19.999999999999996,-1662.4735869887372,-831.2367934943688
Other Civilizations,alpha,increase,10.000000000000009,-850.1099606463831,-850.1099606463823
Other Civilizations,alpha,increase,5.000000000000004,-429.9358099917881,-859.8716199835754
Other Civilizations,d,increase,19.999999999999996,-9941.681703504626,-4970.840851752314
