rate,value,target_value_after_1pct_change,elasticity,group,target,M_threshold
epsilon,1.79426910448029e-06,83429.63150899274,-0.09087010873048293,Continental Europe,domestic_PIs,781.0
d,0.0458472850546197,81211.86440625912,-2.7467032645045717,Continental Europe,domestic_PIs,781.0
I0,1023.5052781287505,53899.804544445695,0.8710801547207628,Hindu,domestic_active,2248.8695652173915
r,0.02728726333771192,53721.02135275623,0.5364953855987534,Hindu,domestic_active,2248.8695652173915
h_D,0.0622966244175946,53528.43263863999,0.17607419701179816,Hindu,domestic_active,2248.8695652173915
beta,0.0383909319880278,53482.533043469346,0.09017515187315417,Hindu,domestic_active,2248.8695652173915
p_D,0.0884481750990975,53480.17606327043,0.08576416855740357,Hindu,domestic_active,2248.8695652173915
h_A,0.124886869871314,53441.757984483294,0.01386644763835711,Hindu,domestic_active,2248.8695652173915
p_A,0.0942134542693209,53436.6507545108,0.004308494538565698,Hindu,domestic_active,2248.8695652173915
alpha,0.0276416787397928,53378.33681751492,-0.10482343761896899,Hindu,domestic_active,2248.8695652173915
epsilon,1.0424811050299714e-05,53366.14311331257,-0.1276434111675534,Hindu,domestic_active,2248.8695652173915
d,0.0277057844536427,52552.64160383445,-1.6500752021936023,Hindu,domestic_active,2248.8695652173915
I0,1023.5052781287505,30517.904719806545,0.8710801547207581,Hindu,domestic_PIs,536.0
r,0.02728726333771192,30416.678222686634,0.5364953855987419,Hindu,domestic_PIs,536.0
h_D,0.0622966244175946,30372.029020698625,0.38891601296724493,Hindu,domestic_PIs,536.0
p_D,0.0884481750990975,30344.220756058512,0.29700112833704395,Hindu,domestic_PIs,536.0
beta,0.0383909319880278,30283.80639872208,0.09731305874870398,Hindu,domestic_PIs,536.0
h_A,0.124886869871314,30264.997082774687,0.03514247285806648,Hindu,domestic_PIs,536.0
p_A,0.0942134542693209,30258.875943944982,0.014910222603722123,Hindu,domestic_PIs,536.0
alpha,0.0276416787397928,30241.337106629497,-0.043061039870360605,Hindu,domestic_PIs,536.0
epsilon,1.0424811050299714e-05,30215.747247333216,-0.12764341116755637,Hindu,domestic_PIs,536.0
d,0.0277057844536427,29598.67808307042,-2.167247168399345,Hindu,domestic_PIs,536.0
I0,1816.5929916076263,89299.82895752252,0.8786784389797461,Islamic,domestic_active,2254.7179487179487
r,0.031757654631064725,89032.25188328864,0.5764066211678414,Islamic,domestic_active,2254.7179487179487
h_D,0.0571401869452409,88703.4092367828,0.20492537667782462,Islamic,domestic_active,2254.7179487179487
beta,0.0400314250509485,88610.59915792684,0.10008130015378598,Islamic,domestic_active,2254.7179487179487
p_D,0.0915865428647781,88609.95244259154,0.09935073001593753,Islamic,domestic_active,2254.7179487179487
h_A,0.1075209665461618,88538.68590019159,0.018843581254847346,Islamic,domestic_active,2254.7179487179487
p_A,0.088195232366538,88526.69440681147,0.0052972394665376015,Islamic,domestic_active,2254.7179487179487
alpha,0.0289221310480643,88419.1198515725,-0.11622571408055582,Islamic,domestic_active,2254.7179487179487
epsilon,5.624613307835086e-06,88415.67223517082,-0.12012035744579237,Islamic,domestic_active,2254.7179487179487
d,0.0300792155414555,86980.6118703478,-1.741254404100773,Islamic,domestic_active,2254.7179487179487
I0,1816.5929916076263,47687.90431021338,0.878678438979741,Islamic,domestic_PIs,571.0
r,0.031757654631064725,47545.012772114904,0.5764066211678561,Islamic,domestic_PIs,571.0
h_D,0.0571401869452409,47482.788661480095,0.444778147686459,Islamic,domestic_PIs,571.0
p_D,0.0915865428647781,47423.15409010281,0.3186275684812653,Islamic,domestic_PIs,571.0
beta,0.0400314250509485,47323.190473275696,0.10716519236379778,Islamic,domestic_PIs,571.0
h_A,0.1075209665461618,47294.16574452225,0.045766472477711484,Islamic,domestic_PIs,571.0
p_A,0.088195232366538,47280.55671047836,0.016978011566363894,Islamic,domestic_PIs,571.0
alpha,0.0289221310480643,47249.96442235338,-0.04773671308156772,Islamic,domestic_PIs,571.0
epsilon,5.624613307835086e-06,47215.74684179544,-0.12012035744577755,Islamic,domestic_PIs,571.0
d,0.0300792155414555,46182.79178339703,-2.305226679171334,Islamic,domestic_PIs,571.0
I0,1189.5166364738277,29612.973835968725,0.9584980558071684,Japanese,domestic_active,1792.6470588235293
r,0.10153506476203165,29496.55656959256,0.5616006544788215,Japanese,domestic_active,1792.6470588235293
h_D,0.0398996220291603,29425.634637513816,0.3198089390790956,Japanese,domestic_active,1792.6470588235293
p_D,0.0639860385459953,29394.763575835874,0.21456128520761408,Japanese,domestic_active,1792.6470588235293
beta,0.0291990957676168,29360.962100693192,0.0993230730179664,Japanese,domestic_active,1792.6470588235293
h_A,0.0964979633007661,29340.14078155555,0.02833766238947746,Japanese,domestic_active,1792.6470588235293
p_A,0.1065431871429977,29334.97446721683,0.010724323755862245,Japanese,domestic_active,1792.6470588235293
epsilon,1.078574125006741e-05,29319.77607521656,-0.04109103385428935,Japanese,domestic_active,1792.6470588235293
alpha,0.0247545801112815,29287.619365584767,-0.15072180328748852,Japanese,domestic_active,1792.6470588235293
d,0.0552190245713187,28745.454070993335,-1.99910738398358,Japanese,domestic_active,1792.6470588235293
I0,1189.5166364738277,7441.087441469818,0.9584980558071545,Japanese,domestic_PIs,424.0
h_D,0.0398996220291603,7427.504031358082,0.7742023202518598,Japanese,domestic_PIs,424.0
p_D,0.0639860385459953,7416.826562028081,0.6293335393010823,Japanese,domestic_PIs,424.0
r,0.10153506476203165,7411.83434910563,0.5616006544788277,Japanese,domestic_PIs,424.0
beta,0.0291990957676168,7380.811241507609,0.14068820414734373,Japanese,domestic_PIs,424.0
h_A,0.0964979633007661,7375.923398317883,0.07437137733289934,Japanese,domestic_PIs,424.0
p_A,0.1065431871429977,7372.759303347903,0.03144186220655045,Japanese,domestic_PIs,424.0
epsilon,1.078574125006741e-05,7367.413308385961,-0.04109103385427647,Japanese,domestic_PIs,424.0
alpha,0.0247545801112815,7366.628226984014,-0.05174278869730553,Japanese,domestic_PIs,424.0
d,0.0552190245713187,7145.780902969796,-3.0481346880667126,Japanese,domestic_PIs,424.0
I0,1656.344401139248,59896.60515916889,0.9127422295423682,Other Civilizations,domestic_active,2068.969696969697
r,0.06620238535606404,59782.45936353755,0.7204314095798441,Other Civilizations,domestic_active,2068.969696969697
h_D,0.0452822484630843,59552.67934398059,0.3333020919593953,Other Civilizations,domestic_active,2068.969696969697
p_D,0.0742625094026513,59471.89535546333,0.19719865524786662,Other Civilizations,domestic_active,2068.969696969697
beta,0.0351000550712216,59439.215044805445,0.14213944518684357,Other Civilizations,domestic_active,2068.969696969697
h_A,0.0885455182956007,59379.221584319384,0.041063522813614556,Other Civilizations,domestic_active,2068.969696969697
p_A,0.0946257345779401,59362.40165979703,0.012725611121726724,Other Civilizations,domestic_active,2068.969696969697
epsilon,6.163518136152115e-06,59303.56946452364,-0.08639383213628306,Other Civilizations,domestic_active,2068.969696969697
alpha,0.0334535936134483,59252.77378026438,-0.17197350361192723,Other Civilizations,domestic_active,2068.969696969697
d,0.0418088008437154,58083.029735090655,-2.1427376060426777,Other Civilizations,domestic_active,2068.969696969697
I0,1656.344401139248,22523.873717131948,0.9127422295423536,Other Civilizations,domestic_PIs,494.0
r,0.06620238535606404,22480.949656923367,0.7204314095798336,Other Civilizations,domestic_PIs,494.0
h_D,0.0452822484630843,22468.852518513726,0.6662331208938747,Other Civilizations,domestic_PIs,494.0
p_D,0.0742625094026513,22434.13545068114,0.5106917357328257,Other Civilizations,domestic_PIs,494.0
beta,0.0351000550712216,22357.537433950598,0.1675129373299524,Other Civilizations,domestic_PIs,494.0
h_A,0.0885455182956007,22340.199440866843,0.08983427295759248,Other Civilizations,domestic_PIs,494.0
p_A,0.0946257345779401,22327.499862318047,0.03293689763872244,Other Civilizations,domestic_PIs,494.0
alpha,0.0334535936134483,22305.24638782033,-0.06676438660314778,Other Civilizations,domestic_PIs,494.0
epsilon,6.163518136152115e-06,22300.865066467275,-0.08639383213628478,Other Civilizations,domestic_PIs,494.0
d,0.0418088008437154,21657.586329362144,-2.968447878188781,Other Civilizations,domestic_PIs,494.0
I0,146.34508407074387,4868.032221739428,0.9076079435519864,Other Western,domestic_active,1601.2173913043478
r,0.0599177820154182,4858.056651332725,0.7008280986862108,Other Western,domestic_active,1601.2173913043478
h_D,0.0932204689466296,4837.065883269928,0.2657183669437465,Other Western,domestic_active,1601.2173913043478
p_D,0.0603470599633108,4834.490578076732,0.21233583475558288,Other Western,domestic_active,1601.2173913043478
beta,0.0415044744964978,4832.075979428257,0.16228452805442609,Other Western,domestic_active,1601.2173913043478
h_A,0.1794385429876629,4825.849401586467,0.0332161392127428,Other Western,domestic_active,1601.2173913043478
p_A,0.1094921378768969,4825.14977445375,0.01871383166851301,Other Western,domestic_active,1601.2173913043478
epsilon,7.02247191011236e-05,4819.833882910325,-0.09147728361188534,Other Western,domestic_active,1601.2173913043478
alpha,0.0646854266708447,4815.797624279054,-0.17514336981900736,Other Western,domestic_active,1601.2173913043478
d,0.0442928225810436,4723.677050715958,-2.0846760715804797,Other Western,domestic_active,1601.2173913043478
I0,146.34508407074387,2177.93909667466,0.9076079435519737,Other Western,domestic_PIs,372.0
r,0.0599177820154182,2173.476064424511,0.7008280986862164,Other Western,domestic_PIs,372.0
p_D,0.0603470599633108,2170.513772145445,0.5635800790484621,Other Western,domestic_PIs,372.0
h_D,0.0932204689466296,2167.738050645175,0.43497619965745177,Other Western,domestic_PIs,372.0
beta,0.0415044744964978,2162.369670786764,0.18625006637314234,Other Western,domestic_PIs,372.0
h_A,0.1794385429876629,2159.8247533759795,0.06833973144768919,Other Western,domestic_PIs,372.0
p_A,0.1094921378768969,2159.4210728370144,0.04963652821187529,Other Western,domestic_PIs,372.0
alpha,0.0646854266708447,2156.92192551922,-0.06615320076732514,Other Western,domestic_PIs,372.0
epsilon,7.02247191011236e-05,2156.3753432422377,-0.09147728361190581,Other Western,domestic_PIs,372.0
d,0.0442928225810436,2098.162827677095,-2.7885617461774928,Other Western,domestic_PIs,372.0
I0,6479.107621180145,306657.48132670706,0.8958200904692021,Sinic,domestic_active,3129.4270557029176
r,0.04199251029376683,305921.26321386016,0.653591106066871,Sinic,domestic_active,3129.4270557029176
h_D,0.0420745335283189,304650.78327314043,0.23558038292119765,Sinic,domestic_active,3129.4270557029176
p_D,0.0822633925951051,304361.4686690015,0.140390680969494,Sinic,domestic_active,3129.4270557029176
beta,0.0641019440196072,304184.29590594536,0.08209765922776435,Sinic,domestic_active,3129.4270557029176
h_A,0.113163884488284,304021.4852398757,0.02853002539242704,Sinic,domestic_active,3129.4270557029176
p_A,0.1022586264048038,303960.6505272039,0.008514312100744345,Sinic,domestic_active,3129.4270557029176
alpha,0.022456174363239,303725.3505543984,-0.06890360583417622,Sinic,domestic_active,3129.4270557029176
epsilon,1.4214540053020233e-06,303621.268640304,-0.10314842527802841,Sinic,domestic_active,3129.4270557029176
d,0.0336695344484046,298034.14740661916,-1.9414116770945753,Sinic,domestic_active,3129.4270557029176
I0,6479.107621180145,134305.1231379246,0.8958200904691933,Sinic,domestic_PIs,658.0
r,0.04199251029376683,133982.68566183728,0.6535911060668621,Sinic,domestic_PIs,658.0
h_D,0.0420745335283189,133840.41704931858,0.5467127681611177,Sinic,domestic_PIs,658.0
p_D,0.0822633925951051,133641.58315417432,0.3973401422802719,Sinic,domestic_PIs,658.0
beta,0.0641019440196072,133212.9268044971,0.07531494378315837,Sinic,domestic_PIs,658.0
h_A,0.113163884488284,133206.22944085297,0.07028359440845404,Sinic,domestic_PIs,658.0
p_A,0.1022586264048038,133144.73098655528,0.02408329440731845,Sinic,domestic_PIs,658.0
alpha,0.022456174363239,133141.32683733347,0.021525950209122333,Sinic,domestic_PIs,658.0
epsilon,1.4214540053020233e-06,132975.36944348968,-0.10314842527803778,Sinic,domestic_PIs,658.0
d,0.0336695344484046,129603.69576239977,-2.636095592019109,Sinic,domestic_PIs,658.0
I0,4453.2239743429045,148407.33808098495,0.9116463420248591,United States,domestic_active,1844.0637813211845
r,0.062021296088460076,148120.03287741274,0.7162891483038789,United States,domestic_active,1844.0637813211845
h_D,0.0937795038931025,147526.12087517808,0.3124503711735785,United States,domestic_active,1844.0637813211845
p_D,0.0723249223382045,147394.0741076242,0.22266332371146416,United States,domestic_active,1844.0637813211845
beta,0.0217896963874402,147215.2894243937,0.10109617643413198,United States,domestic_active,1844.0637813211845
h_A,0.1375820665806193,147088.83395466482,0.015111010172796065,United States,domestic_active,1844.0637813211845
p_A,0.1055556624380875,147077.3425568853,0.007297273441867826,United States,domestic_active,1844.0637813211845
epsilon,2.1971020224324116e-06,146937.9584960247,-0.08747886928232722,United States,domestic_active,1844.0637813211845
alpha,0.037901752973233,146781.32884976617,-0.19398138913273194,United States,domestic_active,1844.0637813211845
d,0.0459350067675392,144049.27731428528,-2.0516780630410527,United States,domestic_active,1844.0637813211845
I0,4453.2239743429045,64511.030728233796,0.9116463420248448,United States,domestic_PIs,356.0
r,0.062021296088460076,64386.142329481474,0.7162891483038577,United States,domestic_PIs,356.0
p_D,0.0723249223382045,64298.77467456103,0.5796239331377081,United States,domestic_PIs,356.0
h_D,0.0937795038931025,64292.41218016976,0.5696713749997165,United States,domestic_PIs,356.0
beta,0.0217896963874402,64009.57535718122,0.12724270610804841,United States,domestic_PIs,356.0
h_A,0.1375820665806193,63948.90220632423,0.032334479210707576,United States,domestic_PIs,356.0
p_A,0.1055556624380875,63940.366663946246,0.018982721781609545,United States,domestic_PIs,356.0
epsilon,2.1971020224324116e-06,63872.30765171663,-0.08747886928233739,United States,domestic_PIs,356.0
alpha,0.037901752973233,63837.74215933465,-0.1415480835471346,United States,domestic_PIs,356.0
d,0.0459350067675392,62165.427522676335,-2.7574731630575813,United States,domestic_PIs,356.0
