origin_group,year,alpha,beta,h_D,h_A,p_D,p_A,d,I_total
Sinic,2014,0.004081755154716528,0.0324388318863457,0.0279120021609292,0.03961584633853541,0.05907543647743494,0.07868852459016394,0.0336695344484046,11114.0
Sinic,2015,0.004549857633486952,0.029245423426105074,0.03496051897730942,0.05449275362318841,0.05647488935924572,0.07060849598163031,0.0336695344484046,9646.0
Sinic,2016,0.005154491566679076,0.03273746933052927,0.029581054379886028,0.04547975596228508,0.05708918654034629,0.07820954254795869,0.0336695344484046,10025.0
Sinic,2017,0.005073830742210369,0.03723043537230435,0.02764587263383855,0.04322429906542056,0.062417813623213816,0.08249772105742935,0.0336695344484046,0.0
Sinic,2018,0.006341390629662787,0.05260011954572624,0.027156072814085348,0.046134663341645885,0.07541738629821532,0.10165794066317627,0.0336695344484046,0.0
Sinic,2019,0.006031732156125705,6.629541235746487e-05,0.027011670090475982,0.07261410788381743,0.08621794871794872,0.12166301969365427,0.0336695344484046,0.0
Sinic,2020,0.005452909100534703,0.7786453373960516,0.022446926782783632,0.028169014084507043,0.09721531576330183,0.04189824711415135,0.0336695344484046,0.0
Sinic,2021,0.0026154196042756424,0.04932962307108525,0.020354787355014784,0.04032258064516129,0.10881404912748693,0.09389671361502347,0.0336695344484046,0.0
Sinic,2022,0.0009042175289026675,0.07367362333417149,0.01814893754440354,0.050746268656716415,0.10763349659538884,0.08657465495608532,0.0336695344484046,0.0
Sinic,2023,7.455453664355477e-05,0.0002618486514794449,7.455453664355477e-05,0.0035460992907801418,0.00012865045670912132,0.0014064697609001407,0.0336695344484046,0.0
United States,2000,0.0093603744149766,0.018518518518518517,0.056474258970358814,0.09947643979057591,0.14015322217214962,0.21052631578947367,0.0459350067675392,11551.0
United States,2001,0.011743267867989472,0.033542976939203356,0.07005466693662685,0.08053691275167785,0.17544345898004435,0.23809523809523808,0.0459350067675392,7979.0
United States,2002,0.009643417806683112,0.04250720461095101,0.048777752859385515,0.08299595141700405,0.11553705905667856,0.1475,0.0459350067675392,14345.0
United States,2003,0.007986753676828674,0.024806615097359295,0.04694652771013928,0.04745762711864407,0.09800302064104716,0.14925373134328357,0.0459350067675392,8603.0
United States,2004,0.010506798516687269,0.03744769874476987,0.04547059862263818,0.054411764705882354,0.10431602048280907,0.1248097412480974,0.0459350067675392,7498.0
United States,2005,0.012672532084914036,0.032704197852261634,0.04479780450399548,0.05513784461152882,0.09543622415810687,0.14386792452830188,0.0459350067675392,8035.0
United States,2006,0.008922495274102079,0.028647925033467202,0.045973534971644615,0.05425531914893617,0.08351409978308026,0.13562753036437247,0.0459350067675392,7789.0
United States,2007,0.007500182043253477,0.0265466297322253,0.04907886113740625,0.054634146341463415,0.082,0.13537906137184116,0.0459350067675392,6993.0
United States,2008,0.007571428571428572,0.0312880942706217,0.040785714285714286,0.04371584699453552,0.07217346411977285,0.1233974358974359,0.0459350067675392,6679.0
United States,2009,0.008700417894087827,0.027099767981438514,0.04110433650750154,0.045416316232127836,0.07198748043818466,0.1,0.0459350067675392,6583.0
United States,2010,0.0068288801962474305,0.03330764620258584,0.038321288868262283,0.040380047505938245,0.07342822132151947,0.10454854039375425,0.0459350067675392,6629.0
United States,2011,0.00690537084398977,0.03004430124848973,0.03938618925831202,0.038729666924864445,0.06713780918727916,0.09987437185929648,0.0459350067675392,6773.0
United States,2012,0.006072747761848118,0.034566773260240595,0.04263444562699555,0.038799414348462666,0.06280487804878049,0.07821901323706378,0.0459350067675392,6576.0
United States,2013,0.007704160246533128,0.03774132675279431,0.04147919876733436,0.04155124653739612,0.055993363749481544,0.07804604154969118,0.0459350067675392,6714.0
United States,2014,0.00793462813832307,0.04115025762428631,0.04529843675982947,0.05162144275314361,0.059480437193093615,0.08494007295466388,0.0459350067675392,7267.0
United States,2015,0.006927348714719185,0.04077499493687977,0.05158298505753707,0.05985686402081978,0.053265646310046974,0.06758080313418217,0.0459350067675392,7200.0
United States,2016,0.008024412296564195,0.046069037931487075,0.04458634719710669,0.04740550928891736,0.059103308386374766,0.07661290322580645,0.0459350067675392,7593.0
United States,2017,0.008072791954573442,0.0571484553588923,0.037490593144968186,0.047883414295628035,0.06377971287361732,0.09058927000879508,0.0459350067675392,0.0
United States,2018,0.009951496905837097,0.06920026437541309,0.030105368790767688,0.0421455938697318,0.07823524158256676,0.11405109489051095,0.0459350067675392,0.0
United States,2019,0.015063370039476418,6.780120686148214e-05,0.027633492624142945,0.047619047619047616,0.08674021198356045,0.1378802747791953,0.0459350067675392,0.0
United States,2020,0.01106463365267845,0.4548748140001294,0.023883416542976658,0.032714412024756855,0.09585847504114098,0.07752315943442223,0.0459350067675392,0.0
United States,2021,0.005151604356785399,0.014372333258477431,0.01972328525169267,0.028662420382165606,0.08514588859416446,0.10975609756097561,0.0459350067675392,0.0
United States,2022,0.0029910269192422734,0.02770977075450701,0.015785975407111998,0.03302752293577982,0.0873661670235546,0.1404040404040404,0.0459350067675392,0.0
United States,2023,0.00018867924528301886,0.0001124859392575928,0.00018867924528301886,0.002136752136752137,0.0001537042729787888,0.0011806375442739079,0.0459350067675392,0.0
